frame,track_id,x_center,y_center,width,height,class_id,confidence
205,4,717.6749267578125,214.50595092773438,353.39874267578125,206.74049377441406,8,0.9016646146774292
206,3,186.53273010253906,304.1122131347656,373.0654602050781,258.9935302734375,8,0.9117445945739746
206,4,707.68115234375,209.46981811523438,349.42340087890625,209.96795654296875,8,0.9043288826942444
207,3,178.72982788085938,288.71478271484375,357.45965576171875,252.4381866455078,8,0.9082109928131104
207,4,696.788330078125,199.9757843017578,360.33843994140625,212.19369506835938,8,0.9116906523704529
208,3,170.17340087890625,276.4365539550781,340.3468017578125,246.75160217285156,8,0.9085374474525452
208,4,688.0090942382812,196.341796875,365.0038757324219,216.7694091796875,8,0.901329517364502
209,3,163.48841857910156,265.0789489746094,326.9768371582031,247.31394958496094,8,0.9057881236076355
209,4,689.4142456054688,190.78099060058594,395.346923828125,217.74252319335938,8,0.8929047584533691
210,3,155.5631103515625,253.83340454101562,311.126220703125,247.4264678955078,8,0.9125353693962097
210,4,686.8521728515625,184.9466552734375,410.40301513671875,216.57708740234375,8,0.8805343508720398
211,3,148.3666534423828,246.5358428955078,295.6792297363281,245.81259155273438,8,0.8912917375564575
211,4,666.2974243164062,176.81654357910156,389.66796875,213.41616821289062,8,0.866268515586853
212,3,139.2943572998047,237.72531127929688,278.4013977050781,258.86737060546875,8,0.9070001840591431
212,4,653.802734375,168.6207275390625,380.2514953613281,209.77471923828125,8,0.9094665050506592
213,3,123.57223510742188,215.80572509765625,247.0826416015625,255.25917053222656,8,0.913408637046814
213,4,639.8074951171875,159.28028869628906,377.7688293457031,216.46839904785156,8,0.898141622543335
214,3,113.8529281616211,200.6269073486328,223.89122009277344,251.07510375976562,8,0.9169023036956787
214,4,630.9942626953125,152.34420776367188,375.18536376953125,226.63262939453125,8,0.9175044894218445
215,3,104.38543701171875,175.3366241455078,202.53802490234375,243.32699584960938,8,0.8714579343795776
215,4,621.518310546875,138.99949645996094,365.62725830078125,229.6500701904297,8,0.8927758932113647
216,3,92.18354034423828,155.72740173339844,182.3653106689453,236.8087921142578,8,0.9020218849182129
216,4,607.9365234375,126.32673645019531,364.3940734863281,226.7716064453125,8,0.9013057947158813
217,3,81.4266357421875,138.86013793945312,161.12759399414062,229.7770538330078,8,0.9323511123657227
217,4,600.2003173828125,111.28176879882812,378.20159912109375,222.56353759765625,8,0.9122324585914612
218,3,66.93433380126953,108.64226531982422,133.86866760253906,217.28453063964844,8,0.931114912033081
218,4,588.102294921875,98.90018463134766,375.4959411621094,197.8003692626953,8,0.8726087808609009
219,3,60.95784378051758,93.4534912109375,116.69588470458984,186.906982421875,8,0.9484906792640686
219,4,580.2057495117188,96.8947525024414,374.0209655761719,193.7895050048828,8,0.8697123527526855
220,3,54.23993682861328,72.23707580566406,98.00421142578125,144.47415161132812,8,0.8986063599586487
220,4,579.05517578125,89.27458190917969,384.3567810058594,178.54916381835938,8,0.9100684523582458
221,3,43.9271240234375,52.49251937866211,75.49099731445312,104.98503875732422,8,0.4739961624145508
221,4,574.4967041015625,78.33466339111328,372.1260681152344,156.66932678222656,8,0.891436755657196
222,4,563.623046875,68.04402923583984,348.81207275390625,136.0880584716797,8,0.8507322669029236
226,6,725.8704223632812,1003.4222412109375,478.110107421875,141.69207763671875,8,0.829957127571106
226,7,631.7896728515625,1005.88623046875,678.1668090820312,138.76171875,8,0.5754223465919495
227,7,606.5196533203125,988.81689453125,700.89013671875,161.46368408203125,8,0.9024507999420166
228,7,595.973876953125,977.5288696289062,686.738037109375,188.0145263671875,8,0.9017564058303833
228,8,1277.561767578125,184.90228271484375,707.7821044921875,361.2669677734375,8,0.9225357174873352
228,9,1204.6201171875,860.7139892578125,399.9462890625,364.11932373046875,3,0.8787463307380676
229,7,600.3154296875,962.895751953125,660.2476196289062,216.26849365234375,8,0.905927836894989
229,8,1271.130615234375,167.36843872070312,712.4823608398438,334.73687744140625,8,0.909762978553772
229,9,1190.403564453125,829.1508178710938,413.9747314453125,364.0211181640625,3,0.8878976106643677
230,7,601.7122802734375,951.6359252929688,658.3097534179688,242.4249267578125,8,0.8876946568489075
230,8,1262.2164306640625,154.3229217529297,700.315673828125,308.6458435058594,8,0.9086024761199951
230,9,1183.580322265625,802.699951171875,403.54412841796875,354.97503662109375,3,0.9120749831199646
231,7,594.3546752929688,936.2739868164062,678.1500244140625,270.8392333984375,8,0.9132924675941467
231,8,1252.9210205078125,137.91091918945312,670.818359375,275.82183837890625,8,0.881740927696228
231,9,1179.916259765625,766.3297119140625,393.2923583984375,368.85382080078125,3,0.8902496695518494
232,7,598.9466552734375,925.319580078125,690.8351440429688,293.37762451171875,8,0.9072747826576233
232,8,1242.2978515625,120.75460052490234,656.6033935546875,241.5092010498047,8,0.9010922312736511
232,9,1175.08203125,743.825439453125,381.49505615234375,377.914794921875,3,0.9034331440925598
233,7,612.1049194335938,914.5006103515625,700.0008544921875,317.065673828125,8,0.8835359811782837
233,8,1243.7021484375,107.9845962524414,642.8626708984375,215.0929412841797,8,0.8913309574127197
233,9,1176.7376708984375,715.1588745117188,379.43206787109375,372.5684814453125,3,0.8862711787223816
234,7,618.6307373046875,903.428955078125,687.9703369140625,340.23992919921875,8,0.867695152759552
234,8,1241.15283203125,94.8109359741211,628.8870239257812,189.6218719482422,8,0.8603156805038452
234,9,1175.9903564453125,691.0115966796875,371.4794921875,363.79241943359375,3,0.9213453531265259
235,7,625.9702758789062,890.40380859375,691.0992431640625,368.53948974609375,8,0.8542079925537109
235,8,1242.207763671875,88.06549072265625,613.8226318359375,173.84710693359375,8,0.8481261730194092
235,9,1177.8270263671875,665.85400390625,360.23712158203125,358.1305847167969,3,0.9217010736465454
236,7,652.10302734375,877.217529296875,669.7479858398438,393.79693603515625,8,0.8838332295417786
236,8,1250.694580078125,73.19622802734375,597.9091796875,146.3924560546875,8,0.6408522129058838
236,9,1182.064453125,638.886962890625,357.94091796875,362.12884521484375,3,0.8830646276473999
237,7,674.1390991210938,863.1019287109375,637.216064453125,418.08270263671875,8,0.9251558184623718
237,8,1270.4014892578125,58.54688262939453,582.794677734375,116.06593322753906,8,0.17142614722251892
237,9,1191.92822265625,611.4451904296875,337.46112060546875,352.15472412109375,3,0.9055731296539307
238,7,695.0219116210938,850.5267333984375,610.2635498046875,441.45843505859375,8,0.9324361681938171
238,8,1277.84423828125,54.15711212158203,568.8074340820312,106.12548828125,8,0.5941961407661438
238,9,1206.78466796875,588.959228515625,331.2808837890625,348.68505859375,3,0.9000557661056519
238,11,142.3065948486328,996.3760986328125,243.3412322998047,152.97943115234375,2,0.8931626677513123
239,7,721.3737182617188,837.8300170898438,604.343994140625,454.1243896484375,8,0.9321619868278503
239,8,1291.068603515625,50.69174575805664,559.104736328125,101.38349151611328,8,0.13371922075748444
239,9,1218.999267578125,566.1279296875,323.4200439453125,349.76556396484375,3,0.9024830460548401
239,11,185.14712524414062,973.1064453125,276.90728759765625,189.04656982421875,2,0.9425455331802368
240,7,744.5015869140625,823.91650390625,589.722900390625,476.85626220703125,8,0.927605152130127
240,9,1230.6807861328125,548.119873046875,317.35986328125,347.70562744140625,3,0.9149709939956665
240,11,219.8474884033203,955.1397705078125,270.4502258300781,228.97393798828125,2,0.8696079850196838
241,7,767.823974609375,805.0628662109375,568.3569946289062,478.1376953125,8,0.9380934238433838
241,9,1247.4483642578125,534.4384765625,313.34375,343.3008117675781,3,0.9121423363685608
241,11,263.1329345703125,936.0951538085938,266.6871337890625,268.7769775390625,2,0.8823647499084473
242,7,796.365234375,772.69677734375,558.7339477539062,459.8695068359375,8,0.9296671748161316
242,9,1266.101806640625,520.586669921875,301.5634765625,334.2021789550781,3,0.8420003652572632
242,11,314.9218444824219,899.4085083007812,250.9779052734375,271.5054931640625,2,0.8728072643280029
243,7,827.6299438476562,740.6610107421875,538.5865478515625,442.253662109375,8,0.9231681227684021
243,9,1281.8232421875,503.4146728515625,290.7657470703125,334.6806640625,3,0.8576505780220032
243,11,361.3437194824219,861.5830078125,238.31976318359375,269.86773681640625,2,0.890768826007843
244,7,865.1094970703125,717.556884765625,530.65087890625,435.7045593261719,8,0.9325588345527649
244,9,1316.033203125,489.50103759765625,293.7296142578125,327.43017578125,3,0.893021285533905
244,11,407.70880126953125,829.0694580078125,231.859619140625,261.14739990234375,2,0.8904868364334106
245,7,899.6473999023438,688.7944946289062,512.5919189453125,416.0071105957031,8,0.9453417062759399
245,9,1341.8316650390625,475.92626953125,282.9541015625,326.5043640136719,3,0.8305147290229797
245,11,457.8568115234375,786.298095703125,220.5828857421875,239.06622314453125,2,0.9185859560966492
246,7,935.1693115234375,664.7916870117188,502.22467041015625,402.027099609375,8,0.9252969622612
246,9,1369.580322265625,461.9580078125,282.8961181640625,321.7787780761719,3,0.8352540135383606
246,11,499.56549072265625,755.3006591796875,214.51852416992188,225.96832275390625,2,0.9308910965919495
247,7,996.6673583984375,625.0291748046875,485.45904541015625,390.5854797363281,8,0.94267338514328
247,9,1430.586669921875,444.64666748046875,284.7630615234375,318.6378173828125,3,0.7881850004196167
247,11,575.5812377929688,705.3953247070312,205.44284057617188,216.652587890625,2,0.9419925212860107
248,7,1050.1956787109375,598.8482055664062,472.311767578125,380.1276550292969,8,0.9270757436752319
248,9,1478.589599609375,436.7558898925781,280.281005859375,317.04974365234375,3,0.5782198905944824
248,11,639.162353515625,670.1566162109375,197.390625,206.233642578125,2,0.8851945400238037
248,12,123.17134094238281,563.8567504882812,213.68655395507812,404.7120361328125,1,0.908704936504364
249,7,1106.185791015625,573.0167236328125,464.10552978515625,372.499755859375,8,0.9348721504211426
249,9,1527.589599609375,426.6352233886719,274.4437255859375,313.77423095703125,3,0.14258809387683868
249,11,703.7054443359375,638.469970703125,189.56488037109375,198.75958251953125,2,0.9505413174629211
249,12,195.7303466796875,524.9398193359375,235.46173095703125,376.30230712890625,1,0.9065183401107788
250,7,1162.2265625,549.6469116210938,452.08367919921875,357.5532531738281,8,0.932577908039093
250,11,769.1046142578125,608.1658325195312,183.935791015625,191.0699462890625,2,0.929085373878479
250,12,277.8001403808594,491.6826171875,239.3040313720703,366.5509338378906,1,0.9005246758460999
250,13,163.59207153320312,474.0279846191406,185.14434814453125,117.12652587890625,10,0.841982364654541
251,7,1218.278564453125,524.82568359375,446.8111572265625,343.5195617675781,8,0.9329891204833984
251,11,831.6350708007812,580.5484619140625,178.541259765625,182.40969848632812,2,0.902707576751709
251,12,359.7996826171875,462.68963623046875,240.51719665527344,359.5640563964844,1,0.8982396721839905
251,13,235.50918579101562,449.10968017578125,158.4470672607422,112.1292724609375,10,0.8473114371299744
252,7,1271.949951171875,503.9411926269531,442.1058349609375,336.90081787109375,8,0.93562251329422
252,11,891.611572265625,553.844482421875,171.40643310546875,175.83602905273438,2,0.9044861793518066
252,12,436.59088134765625,435.44140625,234.61044311523438,348.4381103515625,1,0.9086371064186096
252,13,302.74188232421875,425.2388610839844,139.1327667236328,106.4879150390625,10,0.8317590951919556
253,7,1338.946533203125,481.03082275390625,436.1265869140625,328.3806457519531,8,0.9421635866165161
253,11,961.3776245117188,526.6052856445312,165.9639892578125,169.88333129882812,2,0.9066212177276611
253,12,519.5670166015625,406.4944763183594,221.29977416992188,337.90020751953125,1,0.8796805143356323
253,13,380.5559997558594,399.5045166015625,132.55499267578125,102.79306030273438,10,0.831721305847168
254,7,1389.94189453125,468.2298583984375,431.427978515625,322.8056335449219,8,0.9330844879150391
254,11,1013.7794799804688,512.4714965820312,163.4476318359375,165.83480834960938,2,0.9305394887924194
254,12,581.8952026367188,388.0795593261719,221.74423217773438,327.60906982421875,1,0.8685461282730103
254,13,438.97064208984375,386.3878173828125,135.89480590820312,99.89010620117188,10,0.8324975371360779
255,7,1435.47509765625,462.43414306640625,436.9859619140625,316.189453125,8,0.9263449311256409
255,11,1059.262451171875,500.8692626953125,162.97186279296875,161.19418334960938,2,0.90457683801651
255,12,634.0770263671875,380.11395263671875,223.34588623046875,325.7825927734375,1,0.8874579071998596
255,13,488.9407653808594,379.63531494140625,143.89044189453125,99.76168823242188,10,0.8201335668563843
256,7,1477.1837158203125,457.19097900390625,439.981689453125,316.0036926269531,8,0.9332427978515625
256,11,1101.160400390625,494.44110107421875,163.215087890625,161.30624389648438,2,0.9059504270553589
256,12,680.8899536132812,375.48651123046875,228.549560546875,327.8307800292969,1,0.8803919553756714
256,13,532.7283325195312,374.51312255859375,144.7388916015625,101.79269409179688,10,0.9069437980651855
257,7,1513.781494140625,454.52593994140625,443.8868408203125,319.1437072753906,8,0.9400075078010559
257,11,1137.19189453125,492.82720947265625,160.0364990234375,161.21768188476562,2,0.9226349592208862
257,12,721.7340087890625,374.33074951171875,229.50506591796875,328.8180236816406,1,0.8869152665138245
257,13,569.419189453125,373.1290283203125,142.272216796875,101.95571899414062,10,0.8694990873336792
258,7,1543.1845703125,457.915283203125,449.19921875,316.972900390625,8,0.9405335187911987
258,11,1166.07568359375,494.27197265625,160.7537841796875,156.92062377929688,2,0.9017478823661804
258,12,754.94677734375,375.681884765625,229.68023681640625,327.48681640625,1,0.8907285332679749
258,13,599.8119506835938,376.83709716796875,145.880859375,102.32550048828125,10,0.841544508934021
258,15,1125.510986328125,691.5513916015625,171.2325439453125,154.9996337890625,0,0.3491012156009674
259,7,1566.27001953125,465.54278564453125,451.5897216796875,314.372802734375,8,0.9387401342391968
259,11,1187.4722900390625,501.26556396484375,162.091552734375,157.2080078125,2,0.9074292182922363
259,12,780.0660400390625,379.88714599609375,229.23895263671875,319.913330078125,1,0.8780035972595215
259,13,619.1953125,383.9384460449219,141.95611572265625,98.77001953125,10,0.8413005471229553
259,15,1147.9317626953125,696.5859375,173.765380859375,153.13018798828125,0,0.35054507851600647
260,7,1579.082275390625,470.7620849609375,452.5206298828125,318.9491882324219,8,0.9262633919715881
260,11,1198.667724609375,510.3367919921875,161.85400390625,158.37063598632812,2,0.8950910568237305
260,12,788.3902587890625,389.071533203125,230.86871337890625,320.1207580566406,1,0.8615698218345642
260,13,629.1136474609375,394.1497802734375,143.34161376953125,101.12918090820312,10,0.8439978957176208
260,15,1157.189208984375,709.0914916992188,174.4638671875,156.099609375,0,0.2692212462425232
261,7,1583.810302734375,478.5384521484375,453.5001220703125,318.6404724121094,8,0.928950846195221
261,11,1202.902587890625,519.039306640625,159.7701416015625,155.42852783203125,2,0.9426171183586121
261,12,793.5361938476562,398.0418701171875,229.2080078125,319.385498046875,1,0.849945604801178
261,13,633.56396484375,402.92041015625,141.14556884765625,101.02822875976562,10,0.8672359585762024
261,15,1159.346923828125,718.5526123046875,176.6177978515625,150.0487060546875,0,0.2426338642835617
262,7,1575.1103515625,484.5731201171875,456.901611328125,317.9267272949219,8,0.9337669014930725
262,11,1198.556640625,526.0921630859375,158.5120849609375,157.76043701171875,2,0.9210056662559509
262,12,792.76220703125,406.5326232910156,220.50640869140625,320.73992919921875,1,0.8920483589172363
262,13,629.6566162109375,411.95928955078125,139.79119873046875,101.01007080078125,10,0.8585584759712219
262,15,1156.5263671875,723.7906494140625,168.3870849609375,154.11798095703125,0,0.15800797939300537
263,7,1565.8385009765625,489.27227783203125,457.688232421875,319.5765380859375,8,0.9299651980400085
263,11,1187.380859375,530.6016235351562,158.2967529296875,157.13180541992188,2,0.9113495349884033
263,12,777.3482666015625,416.34271240234375,226.63494873046875,328.1011047363281,1,0.8786957859992981
263,13,619.3599853515625,417.5484619140625,147.19451904296875,100.3916015625,10,0.9111050367355347
263,15,1147.89599609375,725.9957275390625,173.7294921875,157.26324462890625,0,0.25272640585899353
264,7,1549.7548828125,490.2110595703125,456.4620361328125,317.8165283203125,8,0.9351160526275635
264,11,1171.052978515625,534.5257568359375,159.3289794921875,161.23162841796875,2,0.8982271552085876
264,12,765.072265625,419.4877624511719,216.95263671875,326.48760986328125,1,0.904544472694397
264,13,603.2332763671875,422.7987365722656,152.057861328125,101.61102294921875,10,0.896373450756073
264,15,1129.313720703125,732.1468505859375,173.5784912109375,157.32073974609375,0,0.28885123133659363
265,7,1523.7510986328125,489.5407409667969,454.66943359375,318.15716552734375,8,0.9326491355895996
265,11,1144.093017578125,536.7394409179688,158.5224609375,160.76736450195312,2,0.9098606705665588
265,12,730.8704833984375,423.02105712890625,223.63848876953125,325.069580078125,1,0.8693557977676392
265,13,570.1828002929688,426.37481689453125,147.24453735351562,100.57769775390625,10,0.8553632497787476
265,15,1104.9622802734375,736.9886474609375,176.79754638671875,161.07696533203125,0,0.3806028366088867
266,7,1497.6337890625,489.8116455078125,451.0279541015625,319.7391357421875,8,0.9378669857978821
266,11,1117.565673828125,537.8385620117188,159.522705078125,163.404296875,2,0.9200363159179688
266,12,699.680419921875,422.9532470703125,221.333251953125,326.6601867675781,1,0.880666196346283
266,13,543.5771484375,427.15814208984375,151.13433837890625,100.961181640625,10,0.8505672216415405
266,15,1076.887451171875,736.2567749023438,177.672119140625,162.35009765625,0,0.2690497934818268
267,7,1469.731201171875,485.89471435546875,453.594482421875,319.7410583496094,8,0.9382120370864868
267,11,1089.3504638671875,537.504638671875,163.51678466796875,165.41104125976562,2,0.9107555747032166
267,12,663.7842407226562,423.03533935546875,222.269775390625,325.7498779296875,1,0.8855308294296265
267,13,512.7904052734375,427.8480529785156,153.07562255859375,102.86700439453125,10,0.8222970962524414
267,15,1051.1749267578125,735.0478515625,187.50860595703125,176.6336669921875,0,0.20276400446891785
268,7,1442.935791015625,481.096435546875,448.8282470703125,323.2640380859375,8,0.9407125115394592
268,11,1059.523193359375,537.2498779296875,166.38092041015625,168.52252197265625,2,0.917982816696167
268,12,629.1341552734375,425.0201110839844,227.30291748046875,332.48944091796875,1,0.8876459002494812
268,13,479.694580078125,426.6417236328125,152.19406127929688,103.97048950195312,10,0.8376009464263916
268,15,1023.9891357421875,735.8260498046875,187.037109375,183.22528076171875,0,0.212956503033638
269,7,1415.845947265625,477.6515808105469,453.2567138671875,326.31475830078125,8,0.9391518831253052
269,11,1031.2325439453125,536.54833984375,167.57275390625,170.31927490234375,2,0.905604362487793
269,12,587.487548828125,425.664306640625,237.11907958984375,338.6707458496094,1,0.8860641717910767
269,13,443.54681396484375,426.85369873046875,153.92135620117188,104.51089477539062,10,0.8507205843925476
269,15,991.8129272460938,741.542236328125,184.6070556640625,176.93463134765625,0,0.21579110622406006
270,7,1381.46533203125,475.68853759765625,457.0242919921875,332.5810241699219,8,0.9406546950340271
270,11,993.4583740234375,537.7498779296875,172.75482177734375,173.06985473632812,2,0.9180905222892761
270,12,537.2561645507812,428.78515625,243.88204956054688,345.0491943359375,1,0.8747362494468689
270,13,397.1638488769531,426.6167297363281,160.1055908203125,104.34100341796875,10,0.8780929446220398
270,15,954.822509765625,745.9464111328125,194.33758544921875,182.61053466796875,0,0.22792355716228485
271,7,1354.60205078125,479.97467041015625,457.3577880859375,336.8659362792969,8,0.9462888836860657
271,11,964.4752197265625,540.2031860351562,174.91259765625,175.94387817382812,2,0.9257323741912842
271,12,495.10693359375,430.22003173828125,250.98641967773438,352.4441223144531,1,0.8812798857688904
271,13,357.1831359863281,427.213134765625,154.8394775390625,105.11654663085938,10,0.8516361713409424
271,15,926.896484375,753.4970703125,187.13262939453125,176.99127197265625,0,0.16122430562973022
272,7,1328.316650390625,483.49798583984375,461.79638671875,343.1205749511719,8,0.9457049369812012
272,11,934.080810546875,545.3492431640625,176.8101806640625,181.41363525390625,2,0.9373429417610168
272,12,457.60137939453125,428.8401184082031,248.48226928710938,361.67401123046875,1,0.876687228679657
272,13,315.59918212890625,430.3867492675781,157.50389099121094,106.85400390625,10,0.8204076290130615
273,7,1306.898681640625,490.38427734375,460.1817626953125,347.9627990722656,8,0.9397262334823608
273,11,911.2925415039062,552.2383422851562,178.378173828125,184.21408081054688,2,0.9009186625480652
273,12,426.18389892578125,436.1549072265625,245.4005126953125,369.9281005859375,1,0.893450915813446
273,13,280.8447570800781,435.89678955078125,158.84999084472656,109.71673583984375,10,0.8450695276260376
274,7,1292.32421875,499.71240234375,465.0491943359375,353.8097839355469,8,0.9409767389297485
274,11,891.9169921875,563.3019409179688,182.3912353515625,187.1380615234375,2,0.9254810214042664
274,12,395.418701171875,446.78936767578125,253.495361328125,377.0791015625,1,0.8875532150268555
274,13,253.2329559326172,443.8204345703125,162.89913940429688,114.42642211914062,10,0.8552320599555969
275,7,1280.139404296875,511.2645568847656,469.7022705078125,363.20855712890625,8,0.9336729645729065
275,11,876.7229614257812,575.1446533203125,184.798828125,192.42449951171875,2,0.9085062742233276
275,12,370.0034484863281,455.62359619140625,260.05267333984375,380.371337890625,1,0.885211706161499
275,13,227.25015258789062,451.19921875,159.6610870361328,116.69744873046875,10,0.8478797078132629
276,7,1275.250732421875,524.2128295898438,477.1978759765625,369.8253173828125,8,0.9401547908782959
276,11,865.2042236328125,591.049560546875,188.5736083984375,196.28115844726562,2,0.9150565266609192
276,12,349.9786376953125,468.85614013671875,263.24371337890625,385.9625244140625,1,0.8737052083015442
276,13,206.94363403320312,462.8689880371094,166.58949279785156,119.99786376953125,10,0.8224184513092041
277,7,1276.924560546875,535.9865112304688,479.770263671875,377.8995666503906,8,0.9422975778579712
277,11,861.4562377929688,606.0850830078125,194.61865234375,203.24295043945312,2,0.8959797620773315
277,12,339.322998046875,480.7276611328125,256.94024658203125,393.6827087402344,1,0.8807724714279175
277,13,200.1107635498047,471.380126953125,184.72030639648438,119.67294311523438,10,0.8578535318374634
278,7,1280.046142578125,549.84326171875,483.48486328125,384.4818420410156,8,0.9408041834831238
278,11,859.9432373046875,620.6368408203125,194.8209228515625,206.67718505859375,2,0.9093924760818481
278,12,330.13189697265625,492.267333984375,261.5193176269531,402.4199523925781,1,0.889062225818634
278,13,194.8684539794922,483.26910400390625,206.45584106445312,124.50448608398438,10,0.7733919620513916
279,7,1289.37353515625,564.6929321289062,488.3712158203125,385.2004699707031,8,0.9336334466934204
279,11,865.8438720703125,635.870361328125,197.15850830078125,210.66510009765625,2,0.8986450433731079
279,12,328.1423034667969,505.20574951171875,267.64984130859375,404.5116882324219,1,0.8891176581382751
279,13,195.92686462402344,492.0391845703125,220.80007934570312,126.28005981445312,10,0.8716378808021545
280,7,1303.036376953125,579.5717163085938,499.173583984375,397.3690185546875,8,0.9301140904426575
280,11,874.0614624023438,651.8499755859375,197.6927490234375,214.229248046875,2,0.8830981254577637
280,12,328.1567687988281,522.5131225585938,274.57208251953125,410.4394836425781,1,0.8848648071289062
280,13,198.962646484375,502.1399841308594,228.348388671875,126.90704345703125,10,0.861733078956604
281,7,1317.05029296875,592.8129272460938,500.5635986328125,407.529296875,8,0.9303233027458191
281,11,884.5275268554688,669.2382202148438,199.9298095703125,222.7127685546875,2,0.9008246660232544
281,12,331.113037109375,537.0713500976562,274.8277587890625,415.9977722167969,1,0.8813091516494751
281,13,202.89779663085938,513.864990234375,232.4286346435547,128.66168212890625,10,0.8591934442520142
282,7,1342.031005859375,611.4285888671875,507.628173828125,416.0018005371094,8,0.9394161701202393
282,11,902.320556640625,685.7435302734375,203.88787841796875,221.86383056640625,2,0.8434133529663086
282,12,341.6807861328125,555.5055541992188,283.01727294921875,415.8898010253906,1,0.8837099671363831
282,13,206.19491577148438,525.6583251953125,230.4644317626953,131.40716552734375,10,0.8615593314170837
283,7,1363.6075439453125,626.0974731445312,510.21337890625,423.4411315917969,8,0.9348442554473877
283,11,918.94677734375,700.6707763671875,204.9364013671875,226.31256103515625,2,0.9139890670776367
283,12,354.4032287597656,570.2996215820312,289.0323486328125,425.5109558105469,1,0.8856973648071289
283,13,217.64210510253906,535.8276977539062,235.25003051757812,135.05282592773438,10,0.8546543121337891
284,7,1387.923095703125,637.37060546875,521.8712158203125,430.0251770019531,8,0.9305672645568848
284,11,937.090576171875,714.5465698242188,207.401123046875,231.1343994140625,2,0.9037940502166748
284,12,365.8345031738281,583.062744140625,293.85321044921875,425.6495056152344,1,0.8764567375183105
284,13,225.60305786132812,544.7779541015625,239.66856384277344,135.52743530273438,10,0.855224609375
285,7,1408.0418701171875,646.3333740234375,527.9755859375,437.88800048828125,8,0.9276912212371826
285,11,957.2233276367188,726.1875610351562,212.0123291015625,239.106689453125,2,0.8592666387557983
285,12,378.3373718261719,593.2940673828125,300.86981201171875,433.28851318359375,1,0.8656344413757324
285,13,231.8128662109375,550.2060546875,233.51934814453125,135.20794677734375,10,0.8455780744552612
286,7,1433.5838623046875,657.11181640625,538.0498046875,453.2755126953125,8,0.9442405104637146
286,11,977.0885009765625,739.0076904296875,212.54180908203125,243.2811279296875,2,0.8606829643249512
286,12,395.37646484375,599.633056640625,295.25048828125,439.45855712890625,1,0.8703190088272095
286,13,240.91439819335938,557.5336303710938,231.62457275390625,134.9752197265625,10,0.8965155482292175
287,7,1461.308349609375,667.7854614257812,547.8382568359375,459.7149658203125,8,0.9281425476074219
287,11,996.9127807617188,751.3502807617188,220.9473876953125,249.9588623046875,2,0.8856350183486938
287,12,409.7053527832031,616.8366088867188,301.30609130859375,440.742919921875,1,0.8754406571388245
287,13,253.16433715820312,563.2996826171875,236.1553192138672,136.77590942382812,10,0.8682165145874023
288,7,1494.968505859375,684.5889892578125,556.9534912109375,467.9698486328125,8,0.9367662668228149
288,11,1023.7945556640625,763.8978271484375,217.17596435546875,252.47564697265625,2,0.8725301623344421
288,12,422.0324401855469,632.5479736328125,311.40313720703125,450.5195007324219,1,0.8912532329559326
288,13,263.6589050292969,571.5899047851562,234.3544464111328,143.06680297851562,10,0.830556333065033
289,7,1521.918212890625,696.7213745117188,565.3662109375,479.3885192871094,8,0.9368475675582886
289,11,1041.5167236328125,773.6793212890625,219.37664794921875,251.76300048828125,2,0.9086945056915283
289,12,433.275146484375,638.8627319335938,325.4337158203125,451.73486328125,1,0.8659487366676331
289,13,269.619384765625,577.166259765625,241.86134338378906,146.21368408203125,10,0.8564571142196655
290,7,1550.8193359375,703.3643798828125,576.0394287109375,487.5395202636719,8,0.9271740317344666
290,11,1061.01953125,784.1131591796875,226.003173828125,259.74114990234375,2,0.8903430104255676
290,12,445.470458984375,652.3829345703125,329.8863220214844,460.7049560546875,1,0.8750250339508057
290,13,276.31787109375,581.6416625976562,241.17477416992188,150.8773193359375,10,0.8670513033866882
291,7,1573.474365234375,710.5099487304688,584.363525390625,499.3795471191406,8,0.930989146232605
291,11,1077.465576171875,791.9617919921875,224.69891357421875,260.137939453125,2,0.883179247379303
291,12,448.876220703125,662.0718994140625,335.0982666015625,470.64959716796875,1,0.881523072719574
291,13,278.8822326660156,585.7244873046875,238.2133026123047,154.97476196289062,10,0.8036842346191406
292,7,1593.28515625,720.733154296875,594.2171630859375,514.40869140625,8,0.9270999431610107
292,11,1088.409912109375,805.4298095703125,231.7135009765625,269.8602294921875,2,0.8561180830001831
292,12,445.3046875,669.9485473632812,348.5559387207031,482.6739501953125,1,0.864541232585907
292,13,273.2230224609375,590.0279541015625,242.13465881347656,156.18508911132812,10,0.8510552048683167
293,7,1606.76953125,731.2601928710938,600.375,524.7930908203125,8,0.9241020083427429
293,11,1094.2491455078125,821.0184936523438,237.37518310546875,276.1181640625,2,0.8874378800392151
293,12,439.34039306640625,678.317626953125,355.4852600097656,499.880859375,1,0.8578199744224548
293,13,263.8059997558594,594.2923583984375,248.27980041503906,151.29449462890625,10,0.799626886844635
294,7,1617.64501953125,737.9038696289062,603.9766845703125,536.5025634765625,8,0.9359704256057739
294,11,1100.660400390625,834.4713745117188,238.6719970703125,287.8060302734375,2,0.8717008829116821
294,12,428.438720703125,695.440673828125,362.5106201171875,524.2830200195312,1,0.8604985475540161
294,13,249.066650390625,603.4547119140625,253.49993896484375,154.93731689453125,10,0.8199101090431213
295,7,1617.6925048828125,744.766357421875,604.614990234375,553.1639404296875,8,0.9305757284164429
295,11,1102.2490234375,845.3710327148438,240.2950439453125,294.577880859375,2,0.9074367880821228
